batch_size,blank_count,cell_accuracy,checkpoint,clue_violations,complete_valid,dataset,elapsed_ms,exact,example_id,experiment,invalid,method,runtime_multiplier,seed,unit_conflicts,votes
10,1,0.9506172839506173,checkpoints/sudoku_extreme_hf/checkpoint,4,1,blanks_1,402.5772519999009,0,860,test_time_voting,1,single,1,0,0,1
10,1,0.9506172839506173,checkpoints/sudoku_extreme_hf/checkpoint,4,1,blanks_1,402.5772519999009,0,860,test_time_voting,1,majority,1,0,0,1
10,1,0.9506172839506173,checkpoints/sudoku_extreme_hf/checkpoint,4,1,blanks_1,402.5772519999009,0,860,test_time_voting,1,rerank,1,0,0,1
10,1,0.8888888888888888,checkpoints/sudoku_extreme_hf/checkpoint,9,1,blanks_1,406.42633700008446,0,861,test_time_voting,1,single,1,0,0,1
10,1,0.8888888888888888,checkpoints/sudoku_extreme_hf/checkpoint,9,1,blanks_1,406.42633700008446,0,861,test_time_voting,1,majority,1,0,0,1
10,1,0.8888888888888888,checkpoints/sudoku_extreme_hf/checkpoint,9,1,blanks_1,406.42633700008446,0,861,test_time_voting,1,rerank,1,0,0,1
10,1,0.7901234567901234,checkpoints/sudoku_extreme_hf/checkpoint,17,1,blanks_1,318.94032400009564,0,862,test_time_voting,1,single,1,0,0,1
10,1,0.7901234567901234,checkpoints/sudoku_extreme_hf/checkpoint,17,1,blanks_1,318.94032400009564,0,862,test_time_voting,1,majority,1,0,0,1
10,1,0.7901234567901234,checkpoints/sudoku_extreme_hf/checkpoint,17,1,blanks_1,318.94032400009564,0,862,test_time_voting,1,rerank,1,0,0,1
10,1,0.654320987654321,checkpoints/sudoku_extreme_hf/checkpoint,27,1,blanks_1,332.1146300002056,0,863,test_time_voting,1,single,1,0,0,1
10,1,0.654320987654321,checkpoints/sudoku_extreme_hf/checkpoint,27,1,blanks_1,332.1146300002056,0,863,test_time_voting,1,majority,1,0,0,1
10,1,0.654320987654321,checkpoints/sudoku_extreme_hf/checkpoint,27,1,blanks_1,332.1146300002056,0,863,test_time_voting,1,rerank,1,0,0,1
10,1,0.691358024691358,checkpoints/sudoku_extreme_hf/checkpoint,24,0,blanks_1,477.20239599993874,0,864,test_time_voting,1,single,1,0,20,1
10,1,0.691358024691358,checkpoints/sudoku_extreme_hf/checkpoint,24,0,blanks_1,477.20239599993874,0,864,test_time_voting,1,majority,1,0,20,1
10,1,0.691358024691358,checkpoints/sudoku_extreme_hf/checkpoint,24,0,blanks_1,477.20239599993874,0,864,test_time_voting,1,rerank,1,0,20,1
10,1,0.8641975308641975,checkpoints/sudoku_extreme_hf/checkpoint,11,1,blanks_1,440.5315740000333,0,865,test_time_voting,1,single,1,0,0,1
10,1,0.8641975308641975,checkpoints/sudoku_extreme_hf/checkpoint,11,1,blanks_1,440.5315740000333,0,865,test_time_voting,1,majority,1,0,0,1
10,1,0.8641975308641975,checkpoints/sudoku_extreme_hf/checkpoint,11,1,blanks_1,440.5315740000333,0,865,test_time_voting,1,rerank,1,0,0,1
10,1,0.6790123456790124,checkpoints/sudoku_extreme_hf/checkpoint,25,0,blanks_1,394.9596869999823,0,866,test_time_voting,1,single,1,0,15,1
10,1,0.6790123456790124,checkpoints/sudoku_extreme_hf/checkpoint,25,0,blanks_1,394.9596869999823,0,866,test_time_voting,1,majority,1,0,15,1
10,1,0.6790123456790124,checkpoints/sudoku_extreme_hf/checkpoint,25,0,blanks_1,394.9596869999823,0,866,test_time_voting,1,rerank,1,0,15,1
10,1,0.7777777777777778,checkpoints/sudoku_extreme_hf/checkpoint,18,0,blanks_1,633.2460379999247,0,867,test_time_voting,1,single,1,0,11,1
10,1,0.7777777777777778,checkpoints/sudoku_extreme_hf/checkpoint,18,0,blanks_1,633.2460379999247,0,867,test_time_voting,1,majority,1,0,11,1
10,1,0.7777777777777778,checkpoints/sudoku_extreme_hf/checkpoint,18,0,blanks_1,633.2460379999247,0,867,test_time_voting,1,rerank,1,0,11,1
10,1,0.7407407407407407,checkpoints/sudoku_extreme_hf/checkpoint,20,1,blanks_1,478.41957600007845,0,868,test_time_voting,1,single,1,0,0,1
10,1,0.7407407407407407,checkpoints/sudoku_extreme_hf/checkpoint,20,1,blanks_1,478.41957600007845,0,868,test_time_voting,1,majority,1,0,0,1
